City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date,Description
401,Tzaneen,-23.8332,30.1635,64.4,94,40,2.3,ZA,2021-02-05 23:28:14,light rain
402,Witu,-2.3889,40.4382,78.8,92,1,4.61,KE,2021-02-05 23:28:15,clear sky
403,Lar,26.2039,83.9717,55.65,71,69,7.76,IN,2021-02-05 23:28:15,broken clouds
404,Tura,25.5198,90.2201,60.69,45,0,3.56,IN,2021-02-05 23:23:40,clear sky
405,Aurillac,44.9167,2.45,52.0,76,100,16.11,FR,2021-02-05 23:28:15,overcast clouds
406,Juneau,58.3019,-134.4197,24.8,86,90,4.07,US,2021-02-05 23:24:20,overcast clouds
407,Ojinaga,29.5667,-104.4167,75.2,11,1,10.36,MX,2021-02-05 23:28:15,clear sky
408,Rio Grande,-32.035,-52.0986,64.99,84,37,15.46,BR,2021-02-05 23:23:31,scattered clouds
409,Port Macquarie,-31.4333,152.9167,82.99,57,93,1.99,AU,2021-02-05 23:27:20,overcast clouds
410,Itarema,-2.9248,-39.9167,77.9,82,11,11.61,BR,2021-02-05 23:28:16,few clouds
411,Vostok,46.4856,135.8833,-0.06,94,100,3.11,RU,2021-02-05 23:28:16,overcast clouds
412,Poum,-20.2333,164.0167,80.06,72,0,8.14,NC,2021-02-05 23:28:16,clear sky
413,Roma,43.2128,-75.4557,33.8,75,90,14.97,US,2021-02-05 23:25:57,light snow
414,Aras,42.5617,-2.356,51.8,82,20,8.05,ES,2021-02-05 23:28:16,few clouds
415,Tumpat,6.1978,102.171,77.0,94,20,2.3,MY,2021-02-05 23:28:17,few clouds
416,Kalabo,-14.97,22.6814,68.9,88,88,0.85,ZM,2021-02-05 23:28:17,moderate rain
417,Labrea,-7.2586,-64.7981,73.96,96,100,2.26,BR,2021-02-05 23:28:17,light rain
418,Camacha,33.0833,-16.3333,57.2,67,40,17.27,PT,2021-02-05 23:23:18,scattered clouds
419,Santa Rosa De Aguan,15.95,-85.7167,84.2,70,1,3.44,HN,2021-02-05 23:28:17,clear sky
420,Vilhena,-12.7406,-60.1458,75.2,94,75,3.44,BR,2021-02-05 23:28:17,light rain
421,Sinjar,36.3209,41.8754,46.44,85,3,4.0,IQ,2021-02-05 23:28:18,clear sky
422,Vanimo,-2.6741,141.3028,77.47,83,100,4.29,PG,2021-02-05 23:24:33,overcast clouds
423,Surgut,61.25,73.4167,17.6,100,90,6.71,RU,2021-02-05 23:28:18,light snow
424,Pierre,44.3683,-100.351,24.8,46,20,17.27,US,2021-02-05 23:28:18,few clouds
425,Hofn,64.2539,-15.2082,37.38,78,100,15.28,IS,2021-02-05 23:28:18,overcast clouds
426,Sorland,67.667,12.6934,30.2,80,40,8.05,NO,2021-02-05 23:28:18,scattered clouds
427,Krasnyy Oktyabr,56.1167,38.8833,-1.44,92,85,7.0,RU,2021-02-05 23:28:19,overcast clouds
428,Chingirlau,51.095,54.0814,33.94,99,100,10.65,KZ,2021-02-05 23:28:19,snow
429,Huarmey,-10.0681,-78.1522,72.7,71,84,9.55,PE,2021-02-05 23:28:19,broken clouds
430,Tarakan,3.3,117.6333,77.0,94,40,2.3,ID,2021-02-05 23:28:19,scattered clouds
431,Kaeo,-35.1,173.7833,72.16,62,100,5.14,NZ,2021-02-05 23:28:19,overcast clouds
432,Praia Da Vitoria,38.7333,-27.0667,57.2,94,75,15.93,PT,2021-02-05 23:23:37,broken clouds
433,Gravenhurst,44.9168,-79.3663,19.4,79,90,16.11,CA,2021-02-05 23:28:19,light snow
434,Sturgis,41.7992,-85.4192,15.8,62,1,17.27,US,2021-02-05 23:28:20,clear sky
435,Penzance,50.1186,-5.5371,39.0,86,20,5.75,GB,2021-02-05 23:28:20,few clouds
436,Blackwater,-23.5833,148.8833,80.31,57,26,7.58,AU,2021-02-05 23:28:20,scattered clouds
437,Rawlins,41.7911,-107.2387,30.99,59,40,21.85,US,2021-02-05 23:28:20,scattered clouds
438,Beisfjord,68.3751,17.5988,17.6,93,75,3.44,NO,2021-02-05 23:28:20,broken clouds
439,Xuanwu,32.069,118.8138,46.99,100,90,8.95,CN,2021-02-05 23:28:20,mist
440,Bam,29.106,58.357,54.5,33,0,5.61,IR,2021-02-05 23:28:21,clear sky
441,Bukachacha,52.9833,116.9167,-11.79,83,99,3.94,RU,2021-02-05 23:28:21,overcast clouds
442,Yatou,37.15,122.3833,38.34,83,0,9.42,CN,2021-02-05 23:28:21,clear sky
443,Srednekolymsk,67.45,153.6833,-24.72,85,7,1.61,RU,2021-02-05 23:28:21,clear sky
444,Ajaccio,42.0,8.9167,51.8,82,0,4.61,FR,2021-02-05 23:28:21,clear sky
445,La Sarre,48.8002,-79.1996,26.55,96,100,14.14,CA,2021-02-05 23:28:21,overcast clouds
446,Madison Heights,42.4859,-83.1052,19.99,67,40,10.36,US,2021-02-05 23:28:21,scattered clouds
447,Masakin,35.7292,10.5808,64.0,41,0,8.05,TN,2021-02-05 23:28:22,clear sky
448,Tekeli,44.83,78.8239,31.32,80,100,7.49,KZ,2021-02-05 23:28:22,overcast clouds
449,Zyryanka,65.75,150.85,-25.58,86,51,1.48,RU,2021-02-05 23:28:22,broken clouds
450,Bila Krynytsya,50.6398,29.4704,17.01,85,14,4.47,UA,2021-02-05 23:28:22,few clouds
451,Tamorong,17.3333,120.4333,73.8,73,31,3.71,PH,2021-02-05 23:28:22,scattered clouds
452,Dryden,49.7833,-92.7503,-2.2,78,90,9.22,CA,2021-02-05 23:25:22,light snow
453,Tuatapere,-46.1333,167.6833,66.29,66,94,4.65,NZ,2021-02-05 23:28:23,overcast clouds
454,Cockburn Town,21.4612,-71.1419,80.6,69,40,11.5,TC,2021-02-05 23:28:23,scattered clouds
455,Inhambane,-23.865,35.3833,78.84,86,94,7.72,MZ,2021-02-05 23:28:23,overcast clouds
456,Amga,60.8953,131.9608,-30.96,81,100,4.54,RU,2021-02-05 23:28:23,overcast clouds
457,Deputatskiy,69.3,139.9,-26.34,88,93,0.89,RU,2021-02-05 23:28:23,overcast clouds
458,Havelock,34.8791,-76.9013,54.0,100,90,8.05,US,2021-02-05 23:24:48,overcast clouds
459,Praia,14.9215,-23.5087,68.0,68,40,20.71,CV,2021-02-05 23:28:24,scattered clouds
460,Bitung,1.4451,125.1824,75.2,94,20,1.14,ID,2021-02-05 23:28:24,few clouds
461,Talant,47.3369,5.0089,48.2,93,90,4.61,FR,2021-02-05 23:28:24,overcast clouds
462,Tateyama,34.9833,139.8667,44.01,62,100,7.0,JP,2021-02-05 23:28:24,overcast clouds
463,Cedar City,37.6775,-113.0619,51.8,24,1,17.27,US,2021-02-05 23:28:24,clear sky
464,Biga,40.2281,27.2422,50.0,100,20,1.14,TR,2021-02-05 23:28:24,few clouds
465,Kosice,48.6667,21.3333,36.0,93,90,6.91,SK,2021-02-05 23:28:25,overcast clouds
466,Urusha,54.05,122.9,-18.69,83,82,3.83,RU,2021-02-05 23:28:25,broken clouds
467,Bulz,46.9167,22.6833,45.0,100,90,3.44,RO,2021-02-05 23:28:25,mist
468,Tamiahua,21.2667,-97.45,74.71,83,0,10.65,MX,2021-02-05 23:28:25,clear sky
469,Saucillo,28.0167,-105.2833,73.78,17,0,1.86,MX,2021-02-05 23:28:22,clear sky
470,Kilindoni,-7.9139,39.6668,80.42,79,8,8.63,TZ,2021-02-05 23:28:25,clear sky
471,Noyon,49.5833,3.0,46.99,93,0,4.61,FR,2021-02-05 23:28:26,clear sky
472,Rio Cauto,20.5603,-76.9161,78.8,73,40,14.97,CU,2021-02-05 23:28:26,scattered clouds
473,Beloha,-25.1667,45.05,75.79,92,68,4.09,MG,2021-02-05 23:23:42,broken clouds
474,Colares,38.7992,-9.4469,55.99,93,40,13.8,PT,2021-02-05 23:28:26,scattered clouds
475,Madison,34.7334,-86.5667,46.99,53,1,3.44,US,2021-02-05 23:23:26,clear sky
476,Komsomolskiy,40.4272,71.7189,41.0,42,100,4.61,UZ,2021-02-05 23:28:26,overcast clouds
477,Skibbereen,51.55,-9.2667,41.0,93,75,6.91,IE,2021-02-05 23:23:36,broken clouds
478,Tukrah,32.5341,20.5791,57.25,71,2,5.44,LY,2021-02-05 23:28:27,clear sky
479,Uyuni,-20.4597,-66.825,59.23,46,98,10.22,BO,2021-02-05 23:26:30,overcast clouds
480,Hambantota,6.1241,81.1185,76.66,77,99,13.29,LK,2021-02-05 23:28:27,overcast clouds
481,Raga,8.4596,25.678,68.88,24,40,7.34,SS,2021-02-05 23:28:27,scattered clouds
482,Kamenka,51.3223,42.7678,15.01,85,100,8.99,RU,2021-02-05 23:28:27,overcast clouds
483,Dalianwan,39.0286,121.695,32.0,69,0,2.24,CN,2021-02-05 23:28:27,clear sky
484,Nivala,63.9167,24.9667,6.75,95,30,5.88,FI,2021-02-05 23:28:28,scattered clouds
485,Avera,33.194,-82.5271,51.8,46,1,6.91,US,2021-02-05 23:28:28,clear sky
486,Mehamn,71.0357,27.8492,26.6,74,40,25.32,NO,2021-02-05 23:28:28,light snow
487,Nuuk,64.1835,-51.7216,17.6,73,20,17.27,GL,2021-02-05 23:28:28,few clouds
488,Bonthe,7.5264,-12.505,78.17,78,28,8.1,SL,2021-02-05 23:23:34,scattered clouds
489,Miyako,39.6367,141.9525,39.69,85,94,7.54,JP,2021-02-05 23:28:24,overcast clouds
490,Coihaique,-45.5752,-72.0662,84.2,30,0,6.91,CL,2021-02-05 23:28:29,clear sky
491,Kaitangata,-46.2817,169.8464,64.0,67,54,8.01,NZ,2021-02-05 23:23:33,broken clouds
492,Rustenburg,-25.6676,27.2421,69.49,84,100,1.95,ZA,2021-02-05 23:28:29,moderate rain
493,Noumea,-22.2763,166.4572,82.99,83,0,2.3,NC,2021-02-05 23:28:29,clear sky
494,Sivakasi,9.45,77.8167,73.4,78,20,3.44,IN,2021-02-05 23:28:29,mist
495,Adrar,20.5022,-10.0711,62.24,32,39,9.13,MR,2021-02-05 23:28:30,scattered clouds
496,Khanskaya,44.677,39.9616,32.68,91,18,11.86,RU,2021-02-05 23:28:30,few clouds
497,Chara,56.9064,118.2631,-13.56,74,94,1.34,RU,2021-02-05 23:28:30,overcast clouds
498,Yangjiang,21.85,111.9667,59.36,88,0,2.86,CN,2021-02-05 23:28:30,clear sky
499,Boppard,50.2308,7.5899,43.0,92,100,2.75,DE,2021-02-05 23:28:30,overcast clouds
500,Padang,-0.9492,100.3543,73.4,94,40,5.12,ID,2021-02-05 23:24:30,scattered clouds
501,Datong,40.0936,113.2914,24.15,86,0,4.03,CN,2021-02-05 23:28:31,clear sky
502,Pampas,-12.4,-74.9,54.84,75,93,7.16,PE,2021-02-05 23:28:31,overcast clouds
503,Makakilo City,21.3469,-158.0858,78.8,44,1,12.66,US,2021-02-05 23:28:31,clear sky
504,Nelson Bay,-32.7167,152.15,77.0,73,98,9.22,AU,2021-02-05 23:23:46,light rain
505,Skelleftea,64.7507,20.9528,12.0,92,90,6.91,SE,2021-02-05 23:26:23,overcast clouds
506,Verkhnyaya Inta,65.9811,60.3094,-14.8,87,83,9.08,RU,2021-02-05 23:28:31,broken clouds
507,Lysyye Gory,51.5506,44.8414,13.03,91,100,17.58,RU,2021-02-05 23:28:32,overcast clouds
508,Gat,31.61,34.7642,59.0,100,35,4.27,IL,2021-02-05 23:23:43,scattered clouds
509,Solano,38.2333,-121.9511,69.8,35,1,4.61,US,2021-02-05 23:28:32,clear sky
510,Dalnerechensk,45.9339,133.7225,-3.3,91,66,4.79,RU,2021-02-05 23:25:23,broken clouds
511,Port-Gentil,-0.7193,8.7815,78.8,100,20,6.96,GA,2021-02-05 23:28:32,few clouds
512,Margate,51.3813,1.3862,44.01,91,20,1.01,GB,2021-02-05 23:28:32,few clouds
513,Bolivar,37.6145,-93.4105,48.0,43,33,7.0,US,2021-02-05 23:28:32,scattered clouds
514,Ternate,0.8,127.4,80.94,80,100,6.55,ID,2021-02-05 23:28:33,overcast clouds
515,Naze,28.3667,129.4833,64.4,72,20,9.22,JP,2021-02-05 23:28:33,few clouds
516,Conceicao Da Barra,-18.5933,-39.7322,80.65,79,88,14.14,BR,2021-02-05 23:23:38,overcast clouds
517,Mutoko,-17.397,32.2268,64.71,98,57,4.29,ZW,2021-02-05 23:28:33,broken clouds
518,Nampula,-15.1165,39.2666,77.0,88,40,3.44,MZ,2021-02-05 23:28:33,light rain
519,Las Tunas,20.9617,-76.9511,78.8,73,40,14.97,CU,2021-02-05 23:28:33,scattered clouds
520,Tianpeng,30.9866,103.9393,44.01,100,0,2.24,CN,2021-02-05 23:28:34,clear sky
521,Narrabri,-30.3167,149.7833,77.0,57,75,18.41,AU,2021-02-05 23:28:34,light rain
522,Tazovskiy,67.4667,78.7,-35.73,81,53,5.84,RU,2021-02-05 23:24:06,broken clouds
523,Havoysund,70.9963,24.6622,28.4,80,75,12.66,NO,2021-02-05 23:28:34,light snow
524,Shihezi,44.3,86.0333,11.64,93,25,0.92,CN,2021-02-05 23:26:17,scattered clouds
525,Planaltina,-15.4528,-47.6142,77.0,73,40,6.91,BR,2021-02-05 23:28:35,light rain
526,Oranjemund,-28.55,16.4333,62.26,91,3,8.95,NA,2021-02-05 23:28:35,clear sky
527,Santa Maria,-29.6842,-53.8069,71.6,64,0,2.3,BR,2021-02-05 23:27:50,clear sky
528,Dodola,6.9833,39.1833,56.61,53,70,7.29,ET,2021-02-05 23:28:35,broken clouds
529,Verbilki,56.5333,37.6,8.6,72,75,13.42,RU,2021-02-05 23:28:35,light snow
530,Pontianak,-0.0333,109.3333,73.4,100,20,2.93,ID,2021-02-05 23:28:35,mist
531,Kuala Lipis,4.1842,102.0468,71.06,95,97,1.28,MY,2021-02-05 23:28:36,overcast clouds
532,Shimoda,34.6667,138.95,55.4,41,40,12.66,JP,2021-02-05 23:28:36,scattered clouds
533,Moindou,-21.6924,165.677,82.4,83,0,2.3,NC,2021-02-05 23:28:36,clear sky
534,Ericeira,38.9627,-9.4156,55.0,92,97,15.99,PT,2021-02-05 23:28:36,overcast clouds
535,Metro,-5.1131,105.3067,73.06,94,100,7.96,ID,2021-02-05 23:28:36,overcast clouds
536,Sungai Padi,6.0851,101.8766,77.0,94,20,2.3,TH,2021-02-05 23:28:36,few clouds
537,Maraa,-1.8333,-65.3667,76.68,95,100,0.85,BR,2021-02-05 23:28:37,heavy intensity rain
538,Sibolga,1.7427,98.7792,75.33,81,97,3.62,ID,2021-02-05 23:28:37,overcast clouds
539,Montepuez,-13.1256,38.9997,70.14,99,100,2.66,MZ,2021-02-05 23:28:37,overcast clouds
540,Aykhal,66.0,111.5,-34.28,81,36,3.42,RU,2021-02-05 23:28:37,scattered clouds
541,Trapani,37.8333,12.6667,64.0,72,0,19.57,IT,2021-02-05 23:28:37,clear sky
542,Mandera,3.9366,41.867,77.27,46,22,13.27,KE,2021-02-05 23:28:37,few clouds
543,Porto Velho,-8.7619,-63.9039,73.4,94,40,2.3,BR,2021-02-05 23:25:47,light rain
544,Yumen,40.2833,97.2,30.06,71,100,19.64,CN,2021-02-05 23:24:38,overcast clouds
545,Coreau,-3.5333,-40.6567,76.32,67,2,6.8,BR,2021-02-05 23:28:38,clear sky
546,Pangkalanbuun,-2.6833,111.6167,73.8,97,100,1.99,ID,2021-02-05 23:28:38,overcast clouds
547,Binzhou,37.3667,118.0167,38.16,64,0,6.78,CN,2021-02-05 23:28:38,clear sky
548,Pangnirtung,66.1451,-65.7125,19.4,86,90,4.61,CA,2021-02-05 23:28:38,light snow
549,Bakchar,57.0186,82.0711,9.0,96,89,5.64,RU,2021-02-05 23:28:38,overcast clouds
550,Chapaevsk,52.9813,49.7112,23.0,86,75,15.66,RU,2021-02-05 23:28:39,snow
551,Brigantine,39.4101,-74.3646,46.4,71,1,5.75,US,2021-02-05 23:28:39,clear sky
552,Nuevo Progreso,23.1667,-97.95,77.0,58,9,11.01,MX,2021-02-05 23:28:39,clear sky
553,Kulu,39.0951,33.0799,41.99,66,3,4.07,TR,2021-02-05 23:28:39,clear sky
554,Ilhabela,-23.7781,-45.3581,74.59,85,99,6.33,BR,2021-02-05 23:25:35,overcast clouds
555,Beringovskiy,63.05,179.3167,-5.75,88,100,9.15,RU,2021-02-05 23:28:39,overcast clouds
556,Valley City,46.9233,-98.0032,3.2,72,20,18.41,US,2021-02-05 23:28:39,light snow
557,Salta,-24.7859,-65.4117,73.4,53,40,13.8,AR,2021-02-05 23:28:40,scattered clouds
558,Qarqin,37.4185,66.0436,57.88,31,82,23.85,AF,2021-02-05 23:28:40,broken clouds
559,Shahr-E Kord,32.3256,50.8644,48.2,43,0,11.5,IR,2021-02-05 23:28:40,clear sky
560,Shizuishan,39.2333,106.7694,33.84,67,0,10.6,CN,2021-02-05 23:28:40,clear sky
561,Treinta Y Tres,-33.2333,-54.3833,63.16,77,8,9.08,UY,2021-02-05 23:24:05,clear sky
562,Te Anau,-45.4167,167.7167,69.17,53,75,2.1,NZ,2021-02-05 23:28:40,broken clouds
563,Bibbiena,43.6965,11.8135,48.99,96,93,1.9,IT,2021-02-05 23:28:41,overcast clouds
564,Turbat,26.0023,63.044,55.26,34,0,2.93,PK,2021-02-05 23:28:41,clear sky
565,Elizabeth City,36.2946,-76.2511,48.99,93,90,9.22,US,2021-02-05 23:28:41,overcast clouds
566,Matamoros,25.5333,-103.25,82.4,9,1,4.88,MX,2021-02-05 23:28:41,clear sky
567,Mao,39.8885,4.2658,62.6,63,0,16.11,ES,2021-02-05 23:23:42,clear sky
568,Dodge City,37.7528,-100.0171,51.01,25,1,3.44,US,2021-02-05 23:27:26,clear sky
569,Katsuura,35.1333,140.3,44.6,57,40,2.3,JP,2021-02-05 23:28:42,scattered clouds
570,Carutapera,-1.195,-46.02,78.24,80,92,7.23,BR,2021-02-05 23:24:29,overcast clouds
571,Toktogul,41.8708,72.9402,32.67,70,100,1.72,KG,2021-02-05 23:28:42,overcast clouds
572,Nurota,40.5614,65.6886,53.6,24,100,18.41,UZ,2021-02-05 23:28:42,overcast clouds
573,Banff,51.1762,-115.5698,3.2,85,98,11.5,CA,2021-02-05 23:24:39,light snow
574,Taoudenni,22.6783,-3.9836,78.19,23,94,3.18,ML,2021-02-05 23:28:42,overcast clouds
575,Tucupita,9.0622,-62.051,75.51,83,93,5.97,VE,2021-02-05 23:28:42,overcast clouds
576,Urumqi,43.801,87.6005,10.4,85,14,2.24,CN,2021-02-05 23:28:09,mist
577,Bowen,-20.0167,148.2333,82.4,69,40,2.3,AU,2021-02-05 23:28:43,scattered clouds
578,Biguacu,-27.4942,-48.6556,78.01,69,0,13.8,BR,2021-02-05 23:28:43,clear sky
579,La Palma,33.8464,-118.0467,72.0,46,1,6.91,US,2021-02-05 23:28:43,clear sky
